userid,placeid,datetime,lat,lon,city,category
erik-schwartz,music-hall-of-williamsburg-brooklyn,2009-12-07T23:47:35,40.7193,-73.9616,Brooklyn,Nightlife:Music Venue:Rock Club
erik-schwartz,new-york-muffins-new-york,2009-12-07T22:45:35,40.717322,-73.9583042,New York,Food:Juice Bar
erik-schwartz,the-pod-hotel-new-york,2009-12-07T21:30:36,40.7558559639,-73.9691877365,New York,Travel:Hotel
erik-schwartz,route-128-mbta-station-westwood,2009-12-07T17:45:13,42.2102426306,-71.1471176147,Westwood,Travel:Subway
erik-schwartz,bard-coffee-portland,2009-12-07T13:53:39,43.6576213,-70.2549417,Portland,Food:Coffee Shop
erik-schwartz,toys-r-us-woburn,2009-12-05T18:17:22,42.4610822,-71.1662527,Woburn,Shops:Technology
erik-schwartz,cafe-creme-bath,2009-12-05T13:35:08,43.9126744,-69.8141271,Bath,Food:Coffee Shop
erik-schwartz,bard-coffee-portland,2009-12-04T16:04:03,43.6576213,-70.2549417,Portland,Food:Coffee Shop
erik-schwartz,cafe-creme-bath,2009-11-28T14:34:45,43.9126744,-69.8141271,Bath,Food:Coffee Shop
erik-schwartz,whole-foods-market-portland,2009-11-25T19:13:56,43.6634497,-70.2594468,Portland,Shops:Food & Drink:Grocery / Supermarket
erik-schwartz,mens-room-salon-portland,2009-11-25T18:02:08,43.6571032,-70.2562505,Portland,Shops:Salon / Barbershop
erik-schwartz,bard-coffee-portland,2009-11-24T19:33:44,43.6576213,-70.2549417,Portland,Food:Coffee Shop
erik-schwartz,cafe-creme-bath,2009-11-24T13:21:43,43.9126744,-69.8141271,Bath,Food:Coffee Shop
erik-schwartz,bard-coffee-portland,2009-11-20T18:24:49,43.6576213,-70.2549417,Portland,Food:Coffee Shop
olivier-maurel,elgi-saint-marc-paris,2010-08-19T07:19:25,48.8704073,2.3414064,Paris,Food:Café
olivier-maurel,boulangerie-paul-saint-cloud,2010-08-21T09:41:21,48.8467424,2.213879,Saint-Cloud,Food:Bakery
olivier-maurel,bistrot-du-forum-reims,2010-08-22T11:25:54,49.2567238,4.0334127,Reims,Nightlife:Bar
olivier-maurel,planet-sushi-paris,2010-08-23T18:17:59,48.8653775,2.3469321,Paris,Food:Japanese
olivier-maurel,terminal-2e-paris,2010-08-24T06:14:14,49.0030826767,2.57740974426,Paris,Travel:Airport
olivier-maurel,hub-soma-san-francisco,2010-08-25T22:29:40,37.782718,-122.4064634,San Francisco,Home / Work / Other:Event Space
olivier-maurel,le-magnifique-paris,2010-04-03T00:42:08,48.8646529,2.3362901,Paris,Nightlife:Nightclub / Discotheque
olivier-maurel,mila-paris,2010-04-02T21:44:40,48.8623865,2.3402465,Paris,Food:Tapas
olivier-maurel,escp-europe-paris,2010-04-01T17:50:17,48.8641142,2.3806994,Paris,College & Education:Trade / Tech School
olivier-maurel,place-du-palais-royal-paris,2010-03-30T18:10:19,48.862438,2.3371467,Paris,Parks & Outdoors:Plaza / Square
olivier-maurel,cinema-gaumont-opera-cote-capucines-paris,2010-03-28T16:18:22,48.8704318,2.3310124,Paris,Arts & Entertainment:Movie Theater:Cineplex
olivier-maurel,curio-parlor-paris,2010-03-27T23:07:44,48.8503864,2.3508666,Paris,Nightlife:Lounge
dennis-mykytyn,westin-kierland-resort-scottsdale,2010-09-17T16:55:59,33.6247596,-111.9329381,Scottsdale,Travel:Resort
dennis-mykytyn,westin-kierland-resort-scottsdale,2010-09-17T16:56:13,33.6247596,-111.9329381,Scottsdale,Travel:Resort
dennis-mykytyn,pinnacle-peak-park-scottsdale,2010-09-17T19:27:20,33.727623399,-111.859617233,Scottsdale,Parks & Outdoors:Hiking Trail
dennis-mykytyn,the-estancia-club-scottsdale,2010-09-17T20:15:10,33.734047739,-111.871891022,Scottsdale,Parks & Outdoors:Golf Course
dennis-mykytyn,estancia-clubhouse-scottsdale,2010-09-17T20:42:27,33.738281,-111.865498,Scottsdale,Parks & Outdoors:Golf Course
dennis-mykytyn,brix-home,2010-09-17T21:35:36,33.619819,-111.911783,NULL,Shops:Furniture / Home
dennis-mykytyn,brix-home,2010-09-17T21:35:54,33.619819,-111.911783,NULL,Shops:Furniture / Home
dennis-mykytyn,apple-store-scottsdale,2010-09-18T01:15:21,33.624080684,-111.924870014,Scottsdale,Shops:Technology
dennis-mykytyn,scottsdale-quarter-scottsdale,2010-09-18T01:15:30,33.6237191,-111.9255427,Scottsdale,Shops:Mall
dennis-mykytyn,prime-bar-scottsdale,2010-09-18T01:44:31,33.6226876,-111.925591,Scottsdale,Food:Other - Food
dennis-mykytyn,east-economy-parking-sky-harbor-garage-a-phoenix,2010-09-18T16:06:00,33.4359927,-111.982809,Phoenix,Travel:Other - Travel
dennis-mykytyn,phoenix-sky-harbor-international-airport-phx-phoen,2010-09-18T16:15:17,33.4365268902,-112.002182007,Phoenix,Travel:Airport
dennis-mykytyn,united-red-carpet-club-phoenix,2010-09-18T16:44:20,33.4372236,-112.0163461,Phoenix,Travel:Airport
dennis-mykytyn,newark-liberty-international-airport-ewr-newark,2010-09-18T22:21:56,40.6914421065,-74.1795158386,Newark,Travel:Airport
dennis-mykytyn,shepard-fairey-mural-new-york,2010-09-19T00:34:58,40.7241208,-73.9923905,New York,Arts & Entertainment:Art Gallery
dennis-mykytyn,starbucks-coffee-reseda,2010-09-30T20:39:12,34.186594,-118.5537466,Reseda,Food:Coffee Shop
dennis-mykytyn,ucla-royce-hall-los-angeles,2010-10-01T02:54:04,34.0728174811,-118.442015648,Los Angeles,Arts & Entertainment:Performing Arts:Concert Hall
dennis-mykytyn,los-angeles-international-airport-lax-los-angeles,2010-10-01T15:00:26,33.9440007827,-118.404035568,Los Angeles,Travel:Airport
dennis-mykytyn,aa-admirals-club-los-angeles,2010-10-01T15:16:19,33.9415531189,-118.407082558,Los Angeles,Travel:Airport
dennis-mykytyn,aa-admirals-club-los-angeles,2010-10-01T15:16:32,33.9415531189,-118.407082558,Los Angeles,Travel:Airport
dennis-mykytyn,aa-admirals-club-los-angeles,2010-10-01T15:16:41,33.9415531189,-118.407082558,Los Angeles,Travel:Airport
dennis-mykytyn,las-vegas-mccarran-international-airport-las-las-v,2010-10-01T17:33:13,36.0850548192,-115.149936676,Las Vegas,Travel:Airport
dennis-mykytyn,matador-21-lost-weekend-pearl-at-palms-resort-las-,2010-10-01T18:29:20,36.1141647633,-115.195641518,Las Vegas,Arts & Entertainment:Music Venue:Concert Hall
dennis-mykytyn,the-palms-casino-resort-las-vegas,2010-10-02T01:34:18,36.115378,-115.195341,Las Vegas,Arts & Entertainment:Casino
dennis-mykytyn,matador-21-lost-weekend-pearl-at-palms-resort-las-,2010-10-02T01:34:39,36.1141647633,-115.195641518,Las Vegas,Arts & Entertainment:Music Venue:Concert Hall
dennis-mykytyn,matador-21-lost-weekend-pearl-at-palms-resort-las-,2010-10-02T22:00:46,36.1141647633,-115.195641518,Las Vegas,Arts & Entertainment:Music Venue:Concert Hall
dennis-mykytyn,matador-21-lost-weekend-pearl-at-palms-resort-las-,2010-10-03T07:44:57,36.1141647633,-115.195641518,Las Vegas,Arts & Entertainment:Music Venue:Concert Hall
dennis-mykytyn,matador-21-lost-weekend-pearl-at-palms-resort-las-,2010-10-03T21:23:40,36.1141647633,-115.195641518,Las Vegas,Arts & Entertainment:Music Venue:Concert Hall
dennis-mykytyn,matador-21-lost-weekend-pearl-at-palms-resort-las-,2010-10-04T07:28:13,36.1141647633,-115.195641518,Las Vegas,Arts & Entertainment:Music Venue:Concert Hall
dennis-mykytyn,newark-liberty-international-airport-ewr-newark,2010-10-05T04:30:00,40.6914421065,-74.1795158386,Newark,Travel:Airport
dennis-mykytyn,holland-tunnel-new-york,2010-10-05T05:06:18,40.7271612005,-74.0204715729,New York,Travel:Highway / Traffic
dennis-mykytyn,nyu-bobst-library-new-york,2010-10-05T19:28:38,40.729649,-73.997018,New York,College & Education:Library
dennis-mykytyn,citibank-new-york,2010-10-05T19:30:06,40.7291269,-73.9980086,New York,Shops:Bank / Financial
dennis-mykytyn,starbucks-new-york,2010-10-06T13:56:59,40.7272802,-73.9954092,New York,Food:Coffee Shop
dennis-mykytyn,the-silk-building-new-york,2010-10-06T16:16:24,40.7281929,-73.9938265,New York,Home / Work / Other:Corporate / Office
dennis-mykytyn,other-music-new-york,2010-10-06T20:29:33,40.7280353,-73.9934254,New York,Shops:Record Shop
dennis-mykytyn,modern-capital-new-york,2010-10-06T21:50:51,40.7281929,-73.9938265,New York,Home / Work / Other:Corporate / Office
dennis-mykytyn,webster-hall-new-york,2010-10-07T02:12:47,40.7317223004,-73.9893364906,New York,Nightlife:Nightclub / Discotheque
dennis-mykytyn,woodway-country-club-darien,2010-10-07T20:31:15,41.1141931,-73.5008133,Darien,Parks & Outdoors:Golf Course
dennis-mykytyn,sakura-sushi-and-thai-cuisine-new-york,2010-10-08T00:14:51,40.723897,-73.994798,New York,Food:Sushi
dennis-mykytyn,starbucks-new-york,2010-10-08T14:12:12,40.7272802,-73.9954092,New York,Food:Coffee Shop
dennis-mykytyn,noho-star-new-york,2010-10-08T18:32:17,40.7259,-73.9947,New York,Food:American
dennis-mykytyn,bond-st,2010-10-08T19:12:19,40.72641,-73.991921,NULL,Food:Japanese
dennis-mykytyn,bond-street-new-york,2010-10-08T19:19:58,40.727,-73.9944,New York,Food:Sushi
dennis-mykytyn,the-silk-building-new-york,2010-10-08T21:13:06,40.7281929,-73.9938265,New York,Home / Work / Other:Corporate / Office
dennis-mykytyn,manhattan-bridge-new-york,2010-10-08T23:38:54,40.7073196248,-73.9907312393,New York,Parks & Outdoors:Other - Parks & Outdoor
dennis-mykytyn,fort-greene-park-brooklyn,2010-10-08T23:53:47,40.6907262276,-73.9749383926,Brooklyn,Parks & Outdoors:Park
dennis-mykytyn,fort-greene-park-brooklyn,2010-10-08T23:54:22,40.6907262276,-73.9749383926,Brooklyn,Parks & Outdoors:Park
dennis-mykytyn,cornerstone-brooklyn,2010-10-08T23:58:49,40.689389,-73.9708409,Brooklyn,Nightlife:Bar
dennis-mykytyn,brooklyn-masonic-temple-brooklyn,2010-10-09T01:38:35,40.688,-73.9698,Brooklyn,Home / Work / Other:Event Space
dennis-mykytyn,chrome-bags-new-york-new-york,2010-10-09T17:36:28,40.722708,-73.995688,New York,Shops:Apparel:Accessories
dennis-mykytyn,citibank-new-york,2010-10-09T21:21:15,40.7291269,-73.9980086,New York,Shops:Bank / Financial
dennis-mykytyn,schillers-liquor-bar-new-york,2010-10-09T23:37:28,40.719347,-73.986687,New York,Food:French
dennis-mykytyn,bowery-ballroom-new-york,2010-10-10T01:37:16,40.720364,-73.993542,New York,Nightlife:Music Venue:Rock Club
dennis-mykytyn,dbgb-kitchen-bar-new-york,2010-10-10T04:21:53,40.724331698,-73.9924907684,New York,Food:Burgers
dennis-mykytyn,new-museum-new-york,2010-10-10T18:14:33,40.7224,-73.993,New York,Arts & Entertainment:Museum:Art
dennis-mykytyn,sperone-westwater-new-york-city,2010-10-10T18:17:34,40.723144,-73.9925559,New York City,Arts & Entertainment:Art Gallery
dennis-mykytyn,the-conan-blimp-blimpin,2010-10-10T23:14:40,40.5813166667,-74.7384333333,Blimpin,Travel:Plane / In-flight
dennis-mykytyn,hecho-en-dumbo-new-york,2010-10-10T23:16:39,40.7265757961,-73.9918041229,New York,Food:Mexican
dennis-mykytyn,starbucks-new-york,2010-10-11T14:48:52,40.7272802,-73.9954092,New York,Food:Coffee Shop
dennis-mykytyn,new-york-comic-con-new-york,2010-10-11T15:24:38,40.7566199045,-74.0017604828,New York,Home / Work / Other:Convention Center
dennis-mykytyn,pinkberry-new-york,2010-10-11T15:33:34,40.729149,-74.000622,New York,Food:Ice Cream
dennis-mykytyn,forbidden-planet-new-york,2010-10-11T15:34:39,40.7338,-73.9907,New York,Shops:Hobbies
dennis-mykytyn,thornwood-self-storage-center-thornwood,2010-10-11T20:27:29,41.125149,-73.78083,Thornwood,Home / Work / Other:Other - Buildings
dennis-mykytyn,starbucks-new-york,2010-10-12T14:27:39,40.7272802,-73.9954092,New York,Food:Coffee Shop
dennis-mykytyn,the-silk-building-new-york,2010-10-12T23:17:15,40.7281929,-73.9938265,New York,Home / Work / Other:Corporate / Office
dennis-mykytyn,five-points-new-york,2010-10-13T00:34:39,40.7268,-73.9933,New York,Food:New American
dennis-mykytyn,starbucks-new-york,2010-10-13T14:24:41,40.7272802,-73.9954092,New York,Food:Coffee Shop
dennis-mykytyn,the-silk-building-new-york,2010-10-13T17:18:00,40.7281929,-73.9938265,New York,Home / Work / Other:Corporate / Office
dennis-mykytyn,le-poisson-rouge-new-york,2010-10-14T01:51:18,40.728495,-73.999835,New York,Nightlife:Pub
dennis-mykytyn,starbucks-new-york,2010-10-14T14:55:37,40.7272802,-73.9954092,New York,Food:Coffee Shop
dennis-mykytyn,other-music-new-york,2010-10-14T21:23:29,40.7280353,-73.9934254,New York,Shops:Record Shop
dennis-mykytyn,judson-memorial-church-new-york,2010-10-15T01:37:05,40.7302,-73.9984,New York,Arts & Entertainment:Performing Arts
dennis-mykytyn,starbucks-new-york,2010-10-15T15:06:22,40.7272802,-73.9954092,New York,Food:Coffee Shop
dennis-mykytyn,the-stanton-social-new-york,2010-10-18T00:35:08,40.7212,-73.9881,New York,Food:Tapas
dennis-mykytyn,starbucks-new-york,2010-10-18T14:15:49,40.7272802,-73.9954092,New York,Food:Coffee Shop
dennis-mykytyn,villarinas-chappaqua,2010-10-18T17:14:33,41.158653,-73.772407,Chappaqua,Food:Deli / Bodega
dennis-mykytyn,thornwood-self-storage-center-thornwood,2010-10-18T18:30:01,41.125149,-73.78083,Thornwood,Home / Work / Other:Other - Buildings
dennis-mykytyn,joe-dimaggio-west-side-highway-route-9a-new-york,2010-10-18T20:27:13,40.7711493589,-73.9944219589,New York,Travel:Highway / Traffic
dennis-mykytyn,great-jones-cafe-new-york,2010-10-18T22:46:01,40.7267,-73.9922,New York,Food:Cajun/Creole
dennis-mykytyn,starbucks-new-york,2010-10-19T15:39:36,40.7272802,-73.9954092,New York,Food:Coffee Shop
dennis-mykytyn,pianos-new-york,2010-10-19T21:37:56,40.721014,-73.987792,New York,Arts & Entertainment:Music Venue:Rock Club
dennis-mykytyn,the-living-room-new-york,2010-10-19T21:41:00,40.7208858,-73.9878534,New York,Arts & Entertainment:Music Venue:Rock Club
dennis-mykytyn,the-whiskey-brooklyn-brooklyn,2010-10-19T23:28:56,40.7211442982,-73.9569568634,Brooklyn,Nightlife:Whisky Bar
dennis-mykytyn,brooklyn-bowl-brooklyn,2010-10-20T00:02:11,40.7219188016,-73.9574959874,Brooklyn,Arts & Entertainment:Bowling Alley
dennis-mykytyn,cameo-gallery-brooklyn,2010-10-20T04:04:04,40.7186398056,-73.9599716663,Brooklyn,Nightlife:Music Venue
dennis-mykytyn,mta-bedford-ave-l-brooklyn,2010-10-20T04:05:59,40.7174037875,-73.9570856094,Brooklyn,Travel:Subway
dennis-mykytyn,starbucks-new-york,2010-10-20T15:00:54,40.7272802,-73.9954092,New York,Food:Coffee Shop
dennis-mykytyn,the-silk-building-new-york,2010-10-20T16:01:13,40.7281929,-73.9938265,New York,Home / Work / Other:Corporate / Office
dennis-mykytyn,cake-shop-new-york,2010-10-20T22:43:28,40.721,-73.9879,New York,Food:Café
dennis-mykytyn,purevolume-house-new-york,2010-10-20T23:23:33,40.724969,-73.9914275,New York,Arts & Entertainment:Music Venue:Rock Club
dennis-mykytyn,purevolume-house-new-york,2010-10-20T23:23:49,40.724969,-73.9914275,New York,Arts & Entertainment:Music Venue:Rock Club
dennis-mykytyn,b-bar-grill-new-york,2010-10-20T23:37:20,40.7272134,-73.9919357,New York,Nightlife:Lounge
dennis-mykytyn,bowery-electric-new-york,2010-10-21T00:20:19,40.7257,-73.991673,New York,Nightlife:Music Venue
dennis-mykytyn,bowery-electric-new-york,2010-10-21T01:04:53,40.7257,-73.991673,New York,Nightlife:Music Venue
dennis-mykytyn,purevolume-house-new-york,2010-10-21T05:29:33,40.724969,-73.9914275,New York,Arts & Entertainment:Music Venue:Rock Club
dennis-mykytyn,think-coffee-new-york,2010-10-21T15:18:04,40.728386,-73.995347,New York,Food:Coffee Shop
dennis-mykytyn,the-silk-building-new-york,2010-10-21T16:02:03,40.7281929,-73.9938265,New York,Home / Work / Other:Corporate / Office
dennis-mykytyn,chase-bank-new-york,2010-10-21T19:44:16,40.7298365,-73.9913431,New York,Shops:Bank / Financial
dennis-mykytyn,chase-bank-new-york,2010-10-21T19:45:30,40.7298365,-73.9913431,New York,Shops:Bank / Financial
dennis-mykytyn,purevolume-house-new-york,2010-10-21T23:39:03,40.724969,-73.9914275,New York,Arts & Entertainment:Music Venue:Rock Club
dennis-mykytyn,webster-hall-new-york,2010-10-22T00:29:43,40.7317223004,-73.9893364906,New York,Nightlife:Nightclub / Discotheque
dennis-mykytyn,the-studio-at-webster-hall-new-york,2010-10-22T01:29:19,40.7317141704,-73.9892292023,New York,Arts & Entertainment:Music Venue:Rock Club
dennis-mykytyn,the-bowery-hotel-new-york,2010-10-22T02:34:40,40.7260147,-73.9916649,New York,Travel:Hotel
dennis-mykytyn,stanton-public-new-york,2010-10-22T04:09:22,40.7224,-73.9921,New York,Nightlife:Bar
dennis-mykytyn,think-coffee-new-york,2010-08-08T13:34:14,40.7254700181,-73.9924907684,New York,Food:Coffee Shop
dennis-mykytyn,avalon-bowery-place-new-york,2010-08-08T03:14:00,40.7245187091,-73.9916807413,New York,Home / Work / Other:Home
dennis-mykytyn,mercury-lounge-new-york,2010-08-08T00:28:12,40.722036,-73.986806,New York,Arts & Entertainment:Music Venue:Rock Club
dennis-mykytyn,other-music-new-york,2010-08-07T21:38:27,40.7280353,-73.9934254,New York,Shops:Record Shop
dennis-mykytyn,avalon-bowery-place-new-york,2010-08-10T03:25:03,40.7245187091,-73.9916807413,New York,Home / Work / Other:Home
david-noel,soho-house-berlin-berlin,2010-08-14T23:06:02,52.5272989961,13.4156611562,Berlin,Travel:Other - Travel
david-noel,picknick-berlin,2010-08-15T01:22:08,52.518454,13.382549,Berlin,Nightlife:Nightclub / Discotheque
david-noel,kingsize-bar-berlin,2010-08-15T03:06:32,52.5254042264,13.3878707886,Berlin,Nightlife:Bar
david-noel,st-oberholz-berlin,2010-08-16T12:53:21,52.5295448,13.4015208,Berlin,Food:Café
david-noel,dudu-berlin,2010-08-17T11:16:21,52.5295366,13.3996459,Berlin,Food:Vietnamese
david-noel,to-loc-berlin,2010-08-18T19:21:54,52.4980858,13.4303578,Berlin,Food:Asian
david-noel,sofitel-am-gendarmenmarkt-berlin-berlin,2010-08-20T06:53:47,52.5148029,13.391119,Berlin,Travel:Hotel
david-noel,st-oberholz-berlin,2010-08-20T07:37:01,52.5295448,13.4015208,Berlin,Food:Café
david-noel,picknick-berlin,2010-08-20T23:39:31,52.518454,13.382549,Berlin,Nightlife:Nightclub / Discotheque
david-noel,flohmarkt-am-mauerpark-berlin,2010-08-22T12:37:41,52.5412520297,13.4026014805,Berlin,Shops:Flea Market / Fair
david-noel,good-morning-vietnam-berlin,2010-08-24T18:41:49,52.5284856,13.4092426,Berlin,Food:Vietnamese
david-noel,i-due-forni-pizza-berlin,2010-08-26T17:27:15,52.5308284,13.4116966,Berlin,Food:Italian
david-noel,pho-house-pho-house-berlin,2010-08-27T19:33:33,52.50464,13.46836,Berlin,Food:Asian
david-noel,kleine-reise-berlin,2010-08-28T23:13:30,52.4986299,13.4313417,Berlin,Nightlife:Nightclub / Discotheque
david-noel,picknick-berlin,2010-08-29T00:47:34,52.518454,13.382549,Berlin,Nightlife:Nightclub / Discotheque
david-noel,adlon-day-spa-berlin,2010-08-31T16:48:55,52.5167125,13.3811354,Berlin,Shops:Spas / Massage
david-noel,tempodrom-berlin,2010-08-31T18:30:34,52.5016263682,13.3812296391,Berlin,Arts & Entertainment:Music Venue:Concert Hall
david-noel,luigi-zuckermann-berlin,2010-09-01T11:49:12,52.5285256,13.4022588,Berlin,Food:Breakfast / Brunch
david-noel,notaufnahme-berlin,2010-09-03T16:49:01,52.5367603,13.4077426,Berlin,Shops:Salon / Barbershop
david-noel,casa-camper-berlin-berlin,2010-09-03T18:00:01,52.526016,13.4038053,Berlin,Travel:Hotel
david-noel,berlin-schonefeld-airport-sxf-schonefeld,2010-09-03T20:36:00,52.3884872369,13.5188269615,Schönefeld,Travel:Airport
david-noel,the-guardian-london,2010-09-04T10:05:00,51.5346974785,-0.121943950653,London,Arts & Entertainment:Art Gallery
david-noel,the-breakfast-club-islington-london,2010-09-04T17:26:07,51.5349724,-0.1037165,London,Food:Breakfast / Brunch
eric-wiesen,will-geer-theatricum-botanicum-topanga,2010-07-12T01:23:43,34.111084,-118.592686,Topanga,Arts & Entertainment:Performing Arts:Theater
eric-wiesen,casa-la-femme-new-york,2010-07-08T00:38:40,40.7341326,-74.0081269,New York,Nightlife:Lounge
eric-wiesen,heatpocalypse-nyc-new-york,2010-07-07T16:29:33,40.7309987243,-73.9915037155,New York,Parks & Outdoors:Other - Parks & Outdoor
eric-wiesen,rre-ventures-new-york,2010-07-07T16:29:10,40.7621,-73.9688,New York,Home / Work / Other:Corporate / Office
eric-wiesen,heatpocalypse-nyc-new-york,2010-07-07T11:44:38,40.7309987243,-73.9915037155,New York,Parks & Outdoors:Other - Parks & Outdoor
eric-wiesen,rre-ventures-new-york,2010-07-06T18:12:04,40.7621,-73.9688,New York,Home / Work / Other:Corporate / Office
eric-wiesen,recipe-new-york,2010-07-05T17:50:17,40.785,-73.9773,New York,Food:New American
eric-wiesen,rre-ventures-new-york,2010-07-02T18:17:46,40.7621,-73.9688,New York,Home / Work / Other:Corporate / Office
eric-wiesen,the-mercer-kitchen-new-york,2010-06-30T16:30:40,40.7248,-73.999,New York,Food:American
eric-wiesen,sitaras-fitness-new-york,2010-06-30T12:01:23,40.7611087,-73.968004,New York,Home / Work / Other:Gym / Fitness
eric-wiesen,moma-museum-of-modern-art-new-york,2010-06-27T14:30:18,40.7613658922,-73.9775562286,New York,Arts & Entertainment:Art Gallery
eric-wiesen,craftbar-new-york,2010-06-20T00:37:54,40.7390023388,-73.989803195,New York,Food:New American
eric-wiesen,five-points-new-york,2010-05-29T16:55:57,40.7268,-73.9933,New York,Food:New American
eric-wiesen,coops-place-new-orleans,2010-05-24T01:44:10,29.96,-90.0599,New Orleans,Food:Cajun/Creole
eric-wiesen,emerils-new-orleans,2010-05-23T01:34:45,29.944794,-90.067472,New Orleans,Nightlife:Bar
eric-wiesen,k-pauls-louisiana-kitchen-new-orleans,2010-05-22T17:09:43,29.95521,-90.065759,New Orleans,Food:French
eric-wiesen,vaughans-lounge-new-orleans,2010-05-21T01:21:53,29.9618104,-90.033535,New Orleans,Nightlife:Bar
eric-wiesen,cochon-new-orleans,2010-05-20T23:30:31,29.9424058,-90.0674278,New Orleans,Food:Southern / Soul
eric-wiesen,amc-loews-lincoln-square-13-new-york,2010-05-09T22:36:35,40.7756993179,-73.9818906784,New York,Arts & Entertainment:Movie Theater:Cineplex
eric-wiesen,citi-field-flushing,2010-05-07T22:25:15,40.7564573647,-73.8461279869,Flushing,Arts & Entertainment:Stadium:Baseball
eric-wiesen,brooklyn-bridge-park-brooklyn,2010-05-01T20:24:43,40.7010406488,-73.9973187447,Brooklyn,Parks & Outdoors:Park
eric-wiesen,harvard-club-new-york,2010-04-29T17:34:28,40.7556,-73.9814,New York,College & Education:Other - College & Education
eric-wiesen,brooklyn-botanic-garden-brooklyn,2010-04-24T14:15:00,40.6678791444,-73.9627504349,Brooklyn,Parks & Outdoors:Garden
eric-wiesen,sarabeths-west-new-york,2010-04-18T13:10:13,40.783874,-73.977416,New York,Food:Breakfast / Brunch
eric-wiesen,town-hall-new-york,2010-04-13T00:06:50,40.7559901,-73.9847116,New York,Arts & Entertainment:Music Venue:Concert Hall
eric-wiesen,nob-hill-grille-san-francisco,2010-03-24T02:45:44,37.789861,-122.417461,San Francisco,Food:American
eric-wiesen,casa-wiesen,2010-03-21T19:16:44,37.977116,-122.497371,NULL,Home / Work / Other:Home
eric-wiesen,sams-anchor-cafe-tiburon,2010-03-20T22:50:00,37.8735227,-122.4557968,Tiburon,Food:Café
eric-wiesen,flight-667,2010-03-16T19:39:14,30.211843,-97.656541,NULL,Travel:Plane / In-flight
eric-wiesen,wr-hambrecht-new-york,2010-03-08T15:54:55,40.753938,-73.976376,New York,Home / Work / Other:Corporate / Office
eric-wiesen,rosa-mexicano-new-york,2010-02-24T01:40:05,40.7711525,-73.9833659,New York,Food:Mexican
eric-wiesen,riverside-park-new-york,2010-02-21T19:04:17,40.7988056,-73.9736377,New York,Parks & Outdoors:Skate Park / Spot
eric-wiesen,riverside-park-new-york,2010-02-20T17:02:01,40.7988056,-73.9736377,New York,Parks & Outdoors:Skate Park / Spot
eric-wiesen,staples-746-new-york,2010-02-19T23:30:30,40.7848676,-73.9790622,New York,Shops:Paper / Office
eric-wiesen,columbia-business-school-new-york,2010-02-08T13:59:10,40.809635,-73.961334,New York,College & Education:Academic Building
eric-wiesen,the-dumbo-loft-brooklyn,2010-01-26T00:38:05,40.7031,-73.988,Brooklyn,Home / Work / Other:Convention Center:Meeting Room
eric-wiesen,brooklyn-flea-market-brooklyn,2010-01-23T19:17:27,40.6851019,-73.9778713,Brooklyn,Shops:Flea Market / Fair
eric-wiesen,92ytribeca-new-york,2010-01-21T01:00:58,40.722912,-74.007606,New York,Arts & Entertainment:Other - Entertainment
eric-wiesen,zabars-new-york,2010-01-10T18:20:03,40.7848789,-73.9793568,New York,Shops:Food & Drink
eric-wiesen,rre-ventures-new-york,2010-01-04T13:25:12,40.7621,-73.9688,New York,Home / Work / Other:Corporate / Office
eric-wiesen,gotts-roadside-st-helena,2009-12-28T22:50:15,38.501312,-122.465179,St. Helena,Food:Burgers
eric-wiesen,ad-hoc-restaurant-yountville,2009-12-28T05:12:17,38.399351,-122.358179,Yountville,Food:American
eric-wiesen,amc-loews-metreon-16-san-francisco,2009-12-26T20:38:41,37.7845032391,-122.403488159,San Francisco,Shops:Mall
eric-wiesen,little-owl-new-york,2009-12-18T18:30:49,40.7323,-74.0052,New York,Food:French
eric-wiesen,zabars-new-york,2009-12-13T00:12:34,40.7848789,-73.9793568,New York,Shops:Food & Drink
eric-wiesen,cafe-condesa-new-york,2009-11-28T21:51:23,40.7343056,-74.0026952,New York,Food:American
eric-wiesen,tom-and-jerrys-288-new-york,2009-11-27T22:05:33,40.724614,-73.993143,New York,Nightlife:Dive Bar
eric-wiesen,barbao-new-york,2009-11-26T01:55:12,40.7839,-73.9741,New York,Food:Vietnamese
geoff-jones,geoffs-house-cambridge,2010-08-10T18:28:19,52.2163550319,0.135819017887,Cambridge,Home / Work / Other:Home
geoff-jones,cambridge-railway-station-cambridge,2010-08-12T12:09:03,52.1942975808,0.137157440186,Cambridge,Travel:Train Station
geoff-jones,downham-market-railway-station,2010-08-12T13:35:07,52.6041308024,0.365684330463,NULL,Travel:Train Station:Train
geoff-jones,tesco-downham-market,2010-08-12T13:37:12,52.601366378,0.376946926117,Downham Market,Shops:Department Store
geoff-jones,sallyinnorfolk-gayton,2010-08-12T14:57:07,52.7429561892,0.551955699921,Gayton,Home / Work / Other:Home
geoff-jones,kings-lynn-railway-station,2010-08-12T17:32:57,52.753733,0.403255,NULL,Travel:Train Station:Train
geoff-jones,the-tivoli,2010-08-12T18:53:23,52.2137995651,0.123789310455,NULL,Nightlife:Pub
geoff-jones,geoffs-house-cambridge,2010-08-13T20:18:53,52.2163550319,0.135819017887,Cambridge,Home / Work / Other:Home
geoff-jones,cotswold,2010-08-14T13:38:47,52.207818,0.119245,NULL,Shops:Sports & Outdoors
geoff-jones,costa-coffee-cambridge,2010-08-14T14:21:24,52.2065086921,0.120514333248,Cambridge,Food:Coffee Shop
